DecisionTimeMs,DelayMs,StimType1st,StimType2nd,StimPos1st,StimPos2nd,KeyPressed,Correct
840,100,spider,banana,deg15,deg-15,Right,True
812,0,snake,banana,deg-15,deg15,Left,True
598,100,apple,snake,deg15,deg-15,Right,True
486,100,spider,apple,deg-15,deg15,Left,True
1097,50,apple,spider,deg15,deg-15,Left,False
583,25,apple,snake,deg-15,deg15,Left,True
483,100,apple,snake,deg-15,deg15,Left,True
441,0,snake,apple,deg15,deg-15,Left,True
496,100,apple,spider,deg-15,deg15,Left,True
556,25,banana,snake,deg15,deg-15,Left,False
769,100,apple,spider,deg-15,deg15,Left,True
727,25,spider,apple,deg-15,deg15,Right,False
470,100,spider,banana,deg15,deg-15,Right,True
767,50,banana,snake,deg15,deg-15,Right,True
497,100,banana,spider,deg-15,deg15,Left,True
738,25,banana,snake,deg-15,deg15,Right,False
627,25,spider,apple,deg15,deg-15,Right,True
727,0,spider,banana,deg-15,deg15,Right,True
643,25,banana,spider,deg15,deg-15,Right,True
599,100,snake,banana,deg15,deg-15,Right,True
525,100,snake,apple,deg15,deg-15,Right,True
440,50,snake,banana,deg15,deg-15,Right,True
539,50,spider,banana,deg15,deg-15,Right,True
443,100,spider,apple,deg15,deg-15,Right,True
697,25,apple,spider,deg-15,deg15,Right,False
443,100,snake,banana,deg15,deg-15,Right,True
511,100,banana,snake,deg-15,deg15,Left,True
1466,50,snake,apple,deg15,deg-15,Left,False
1336,25,snake,apple,deg-15,deg15,Right,False
669,50,apple,snake,deg-15,deg15,Left,True
598,100,snake,banana,deg-15,deg15,Left,True
556,100,banana,spider,deg-15,deg15,Left,True
770,25,snake,banana,deg-15,deg15,Left,True
771,25,spider,banana,deg-15,deg15,Right,False
656,25,banana,spider,deg-15,deg15,Right,False
540,50,snake,apple,deg15,deg-15,Right,True
769,100,apple,spider,deg-15,deg15,Left,True
1152,25,snake,banana,deg-15,deg15,Right,False
752,50,snake,banana,deg-15,deg15,Right,False
1082,100,apple,spider,deg-15,deg15,Left,True
484,0,snake,banana,deg-15,deg15,Left,True
785,100,spider,apple,deg-15,deg15,Left,True
616,100,banana,spider,deg15,deg-15,Right,True
725,100,apple,snake,deg15,deg-15,Right,True
641,50,spider,banana,deg-15,deg15,Left,True
555,100,apple,spider,deg-15,deg15,Left,True
698,25,banana,snake,deg15,deg-15,Left,False
555,100,apple,snake,deg-15,deg15,Left,True
585,100,snake,banana,deg15,deg-15,Right,True
1128,50,spider,banana,deg15,deg-15,Left,False
655,50,spider,apple,deg-15,deg15,Left,True
1040,50,snake,banana,deg-15,deg15,Left,True
528,100,snake,banana,deg15,deg-15,Right,True
653,0,banana,spider,deg15,deg-15,Left,True
683,0,spider,apple,deg15,deg-15,Left,True
597,100,apple,snake,deg15,deg-15,Right,True
611,50,snake,banana,deg15,deg-15,Right,True
712,25,banana,snake,deg15,deg-15,Left,False
1139,25,snake,apple,deg15,deg-15,Left,False
955,50,banana,spider,deg-15,deg15,Left,True
786,0,snake,banana,deg-15,deg15,Right,True
628,25,banana,snake,deg-15,deg15,Right,False
1166,50,snake,banana,deg15,deg-15,Right,True
684,25,snake,apple,deg-15,deg15,Left,True
642,100,snake,banana,deg15,deg-15,Right,True
784,50,spider,banana,deg15,deg-15,Right,True
