DecisionTimeMs,DelayMs,StimType1st,StimType2nd,StimPos1st,StimPos2nd,KeyPressed,Correct
1016,100,apple,spider,deg15,deg-15,Right,False
1529,50,apple,spider,deg-15,deg15,Right,True
760,25,apple,snake,deg-15,deg15,Right,True
712,100,spider,apple,deg-15,deg15,Left,False
739,25,snake,apple,deg-15,deg15,Left,False
1379,50,apple,snake,deg-15,deg15,Left,False
863,100,spider,banana,deg15,deg-15,Right,False
1123,25,apple,snake,deg15,deg-15,Left,True
851,100,apple,spider,deg-15,deg15,Left,False
1136,25,spider,apple,deg-15,deg15,Left,False
925,0,apple,snake,deg-15,deg15,Right,True
987,100,banana,snake,deg15,deg-15,Right,False
925,0,snake,banana,deg15,deg-15,Right,True
865,100,apple,snake,deg-15,deg15,Left,False
1700,100,apple,spider,deg-15,deg15,Left,False
1105,50,snake,banana,deg15,deg-15,Right,False
803,100,snake,apple,deg15,deg-15,Right,False
1108,25,banana,spider,deg-15,deg15,Right,True
1470,0,apple,snake,deg15,deg-15,Right,True
1260,25,spider,banana,deg-15,deg15,Left,False
1093,100,spider,apple,deg15,deg-15,Right,False
1244,50,apple,spider,deg-15,deg15,Left,False
929,100,banana,spider,deg-15,deg15,Left,False
898,100,apple,snake,deg-15,deg15,Left,False
1016,50,apple,spider,deg15,deg-15,Right,False
939,25,spider,banana,deg15,deg-15,Right,False
1724,25,banana,spider,deg15,deg-15,Right,False
667,0,snake,apple,deg15,deg-15,Right,True
805,100,banana,snake,deg15,deg-15,Right,False
655,100,snake,banana,deg15,deg-15,Right,False
606,25,snake,banana,deg15,deg-15,Right,False
652,25,banana,snake,deg-15,deg15,Right,True
985,25,banana,snake,deg15,deg-15,Left,True
789,100,banana,spider,deg-15,deg15,Left,False
879,25,banana,snake,deg-15,deg15,Left,False
1002,25,apple,snake,deg-15,deg15,Right,True
1046,25,apple,spider,deg-15,deg15,Right,True
1001,25,snake,apple,deg-15,deg15,Left,False
745,25,banana,spider,deg15,deg-15,Left,True
730,25,snake,apple,deg-15,deg15,Left,False
1064,100,banana,snake,deg-15,deg15,Left,False
681,100,spider,banana,deg15,deg-15,Right,False
727,25,apple,snake,deg-15,deg15,Right,True
699,50,spider,apple,deg-15,deg15,Left,False
1063,100,apple,spider,deg-15,deg15,Left,False
1152,50,snake,banana,deg-15,deg15,Left,False
1060,50,banana,spider,deg15,deg-15,Left,True
1080,25,snake,apple,deg-15,deg15,Left,False
757,25,banana,spider,deg-15,deg15,Right,True
